session_id,booking_id,device_fingerprint,ip_address,asn,is_vpn_or_proxy,os,browser,time_to_book_seconds,device_switch_flag
cb865d64-a90a-408e-8643-1447df16cff1,B000082,bb47ce5bebb7b440,96.9.73.191,11588,1,Android,Chrome,41,1
1a695128-e948-4311-9f07-5ba0d4ee85af,B000083,924494317b369920,47.159.121.72,82381,0,Windows,Chrome,209,0
3d5e0198-55bc-4494-82e7-afa9dcb17bd7,B000084,551171efb8760406,199.116.14.245,34066,1,Android,Chrome,40,1
e0ac6edb-08a4-486c-81c3-c6aaf22a2a8f,B000085,d7781a9145686e2b,27.111.248.219,23193,0,macOS,Chrome,348,0
c315fe50-5737-4605-b021-ca0cf1d1c2b4,B000086,ce51820cecfa6602,106.181.114.116,54953,0,Android,Chrome,1033,0
7fc18f00-b6c7-4cae-a80e-0e2a2e9635ca,B000087,afc1737340a565d1,13.87.67.127,44773,0,Windows,Edge,258,0
ad147360-e0ba-45b3-86f8-7e65ac1b0941,B000088,e29dac988175512d,226.150.84.164,93908,0,Windows,Chrome,180,0
ead5ef35-838a-4f1d-bd54-5e50381a4ffc,B000089,5719b210261e8694,90.87.141.164,46225,0,Android,Chrome,364,0
765af5de-7fe7-4e8a-ab75-6fdf489b43da,B000090,a2dc2c9a77f965fa,192.133.202.125,25484,0,iOS,Chrome,449,0
2d9ddb7a-8b64-44d6-9c99-d447a697172d,B000091,2d58b7bb289b311f,251.173.130.201,67613,0,Android,Edge,135,0
bc41692e-457b-4d09-8160-b2a3215edacf,B000092,21f2200ceaf6cefd,183.56.78.23,77533,0,Android,Safari,218,0
d9c9b93c-18fc-470f-ba71-884803416224,B000093,b66b632ce29b244e,105.13.137.228,47935,0,Android,Chrome,219,0
9a935379-e326-403f-8542-db21a81876b7,B000094,c70db872b5e176e1,223.31.18.220,68828,0,Android,Chrome,517,0
e43fa2a4-0d45-48dc-9ead-8452fc259d0c,B000095,29536ee3c0ab58f4,203.209.113.42,68106,0,Android,Firefox,718,0
7784c641-a61e-4a1b-aa87-d6facb7e0fea,B000096,db7657cf148b6b0a,169.153.51.15,84868,0,Windows,Chrome,185,0
e45221a7-7b51-4b6b-92ee-45cd7e877f49,B000097,fcebefa86c985faf,91.82.169.246,60135,0,Windows,Chrome,291,0
f14de841-d495-4c57-88bc-1185840196a4,B000098,43dc3d2c6389d0ce,114.168.221.203,83369,0,Android,Chrome,371,0
6ea64698-e36f-4a6e-a2ef-e27927ea6b59,B000099,4924393e03a2995e,9.81.98.139,17752,0,Windows,Chrome,238,0
644f3a46-20ef-467e-ad5e-23c9bf3a94a8,B000100,cd4acdb6ab90e3e9,237.186.213.246,68355,0,Windows,Chrome,43,0
f531b10e-c3ad-435c-8474-62bd32ae0a2a,B000101,4fde6c9bbdd9874b,49.195.65.10,30594,1,Windows,Chrome,106,1
fe0546b7-eca8-44cb-8c5c-a851eae938c3,B000102,324f33269d828bc9,91.211.8.106,27757,0,macOS,Safari,615,0
714d2090-3c70-4b32-a368-612026d1216d,B000103,b2f9f66d5c96066e,158.116.51.249,97671,0,macOS,Chrome,156,0
c0ecf72c-386a-4bae-a503-acc2f00d4581,B000104,8ee32bb73c43b969,123.145.177.186,78633,0,macOS,Chrome,508,0
823b9fb7-2029-4096-854a-2cb696d13519,B000105,8251a3cd2f959977,36.59.147.26,52927,0,Windows,Chrome,578,0
fe55d39f-ffee-4969-ba04-a767248fb907,B000106,dc2d2a1af3735572,141.106.190.53,15595,0,Windows,Safari,392,0
772104c3-494b-4f33-bce1-c821b416fc09,B000107,9f32e2436dd0db4a,207.138.204.230,95689,0,macOS,Firefox,788,0
9aedfe44-eb08-432c-b836-c6bd976459b2,B000108,6fd2d760b36713fa,241.219.139.131,74135,0,Windows,Chrome,406,0
6e96ec83-eda1-4c46-8be2-db5abc5810a2,B000109,476b113a027a008f,97.60.235.80,91587,0,macOS,Chrome,314,0
71eaf8b0-54be-4ea5-95c0-b718a5cbc784,B000110,2d247009e361505a,224.21.225.167,36949,0,macOS,Chrome,616,0
1c3fe9b6-7a5e-45f7-841a-eba264beca68,B000111,fb32dea71d29f5ab,71.70.136.192,66687,0,Windows,Safari,1141,0
ac74464e-667b-4723-8c80-c940e8872e42,B000112,b655dc5504e807c5,104.193.234.250,74201,0,Android,Chrome,139,0
86334a2d-94fb-4439-b7f3-2560294042db,B000113,f59435e0cb5d3263,59.226.120.94,1079,0,Windows,Chrome,138,0
9e8644d7-794f-4dda-8dc9-88f9cad19af1,B000114,b2f9f66d5c96066e,136.151.7.107,28406,0,macOS,Chrome,889,0
a4e1b7a3-f4aa-46a7-8d2e-6bfc798e8f74,B000115,848b01fb0342ef74,196.101.61.141,6957,0,macOS,Edge,281,0
a8b92a2e-04d1-4def-9236-9f4531c52a78,B000116,c802ce308ab84b82,5.38.248.97,25430,0,macOS,Firefox,464,0
addf0c5f-c8bf-4501-9e8e-212204b5dac1,B000117,d0057c74a7ffee4b,146.243.2.125,12671,1,Android,Chrome,49,1
2742fde6-6ed8-464e-9e12-bdc82e6480d5,B000118,9f373cc5efccb1a7,65.243.133.70,62956,0,Windows,Chrome,481,0
fc3fea41-8330-45bf-93e8-0f14fda2a5be,B000119,27b64a8f16ce9464,236.158.108.54,82206,0,iOS,Chrome,717,0
9d019732-a883-410a-b584-295af0adf472,B000120,d3d044f651b19b5a,127.72.111.139,47949,0,Android,Edge,143,0
f04c9058-7469-4fb3-bec0-df96d26018ba,B000121,b66b632ce29b244e,243.183.136.111,21445,0,Android,Chrome,456,0
9a17d880-85f6-4166-b8ca-f53cce589156,B000122,90b6abe4fdce1af6,250.105.88.176,54140,0,Android,Chrome,415,0
d018b1da-4b86-4113-b952-29f08eea8cdb,B000123,6cb39bcdbd22260a,9.81.98.139,5051,0,macOS,Safari,283,0
24eea406-bdd9-4eb4-96c7-64d15245f4d0,B000124,a5b8c84d8b84a58c,115.207.194.183,37721,0,Windows,Edge,37,1
24db6dae-dc88-4613-9097-682b8f8fc1c0,B000125,56225b2be020b0ef,61.170.195.66,52242,0,Android,Safari,636,0
be79c856-fb1f-44ca-85cc-b9180b722dc3,B000126,3531e3ccde937cfa,130.73.45.15,2839,0,Windows,Chrome,305,0
0c2cd41f-8f73-48f0-87a8-c337d5dc3ae5,B000127,16e90a433398202c,70.123.144.195,3170,0,iOS,Chrome,498,0
9b1c8a56-0c40-4a44-832c-6c956fd5e09c,B000128,39ccdd062fb0a30f,50.79.20.108,10337,1,Android,Edge,141,0
d35a90b9-4c3c-480c-b6da-3f3a7259b5fd,B000129,6c6890526e56c4a0,165.141.212.93,37579,0,Windows,Chrome,869,0
a56d067f-05bc-47ab-bb10-9779ac3040c8,B000130,cc859875533927b3,66.116.171.82,4778,0,macOS,Chrome,108,0
3b44c571-1995-4fc5-8503-4e2474be0a39,B000131,2d8ac781f184e44d,253.245.120.202,20870,0,Windows,Edge,257,0
35325c0e-ebe3-4f4d-9716-644bc6a2ed40,B000132,476b113a027a008f,197.208.239.148,28719,0,macOS,Chrome,669,0
ad2e3f6d-b770-49c5-81e5-4a1e8deba80b,B000133,12dd627697ba3e88,75.165.204.16,9827,0,iOS,Chrome,273,0
394c6ba4-e757-42a9-a237-0b4e20b48af5,B000134,8ff32aa0f11c4d34,103.249.130.214,29324,0,macOS,Chrome,116,0
f5af5a97-9a6d-4257-b7d1-030cd01d1254,B000135,ecb080a8328301bd,27.92.213.78,54335,0,macOS,Firefox,39,1
2bb86310-2563-40a6-87f8-76997cd46b51,B000136,ba0ed7ce3f1d8050,16.162.47.84,97395,0,Windows,Safari,155,0
a147996a-4a32-4be9-b40f-2c4a73eb2f2a,B000137,8a882af10dec24fe,43.200.97.169,53879,0,Android,Chrome,134,0
2c1e8f01-2ac2-47c3-9f0d-89947253961a,B000138,598e1c07ad5b398f,183.96.173.101,40757,0,Windows,Chrome,999,0
e4f25c82-f6cf-4a0f-b580-fae132cbf5a5,B000139,84d9fb960c3190e2,235.197.128.12,4604,0,macOS,Chrome,450,0
bab42859-4aa4-4710-9d61-fa85d31944a2,B000140,48f36339f5cdd886,93.95.2.214,82920,0,Windows,Chrome,52,0
6e523457-0dd8-4c75-a8e1-c811ab90f7b2,B000141,fc977807a5646e58,192.1.193.223,81324,0,Windows,Firefox,56,1
c5cb9e17-cd4c-49b9-a58d-632ff2c3e07d,B000142,8b482aa317ffe7e1,217.162.50.129,54189,0,macOS,Chrome,521,0
a23907cd-466d-462d-8a16-491d0d8f8a40,B000143,c5bb29242e96e58a,46.146.151.82,93441,0,Windows,Chrome,330,0
11aa56df-e3e0-4dd0-9a04-4c9521cdb1d6,B000144,4f4bb087b44b52d0,190.58.186.204,65251,0,Android,Safari,418,0
e2a37e0c-94cd-4889-9413-81d3a7f277c1,B000145,e98db1ccc1842bff,46.146.151.82,8756,0,Windows,Chrome,268,0
fbd0b91f-943c-4d26-b6fb-4826f3ebf4f1,B000146,43dc3d2c6389d0ce,64.229.114.157,71891,0,Android,Chrome,766,0
5758a1ab-50a7-460f-b21e-79c7848f7bc9,B000147,57999bb8a9540991,9.1.148.184,50209,0,iOS,Chrome,581,0
b2823a2e-cdfe-46c1-b14d-696064059df0,B000148,ec3cf8201b986be4,34.156.236.65,40995,0,Windows,Edge,91,0
a2ad0c66-0682-404b-b062-a44cc7470cb0,B000149,92a097e431349042,89.42.228.57,29706,0,iOS,Chrome,33,0
b4cde228-5275-4977-a226-7d81e99ccb64,B000150,6c6541813c0f9b88,178.228.110.239,5321,0,Windows,Edge,114,0
7d2024f0-5834-4d41-8abf-53cab696fe0f,B000151,c9f5f59066a4dd95,185.211.18.119,80037,0,Android,Edge,280,0
cdb3ed50-7a64-4053-9534-f37394a6f09d,B000152,5f70de279f5539ac,118.226.59.201,44857,0,Android,Chrome,212,0
9c862cd0-fdd5-47f0-ad31-bdbda1241ac2,B000153,06e2c586c59c4785,50.81.167.85,42107,0,Windows,Edge,509,0
c0dd1118-4505-4a37-897a-bae90db4b8cd,B000154,2e6d7e75b9579d20,184.178.97.248,29331,0,iOS,Safari,607,0
1dcf9216-195e-4523-9e67-3f06b588cc06,B000155,27b64a8f16ce9464,202.72.166.91,73409,0,iOS,Chrome,502,0
f7c78729-fc6d-48ac-802e-8a26ec067fb1,B000156,7cf4a942b8a358c6,190.79.58.58,3286,0,Windows,Chrome,122,0
c5947843-ac94-4b2e-bb42-6aa42ec069d9,B000157,3b6d6b658837a7e0,87.177.107.47,58599,0,iOS,Chrome,259,0
9260c7b9-3910-4659-a2db-df2d826a5d34,B000158,a052bdc66a808a98,129.67.197.152,70938,0,Windows,Chrome,327,0
74a63aed-e8a6-4980-91a4-683bfd5ead1a,B000159,27b64a8f16ce9464,236.158.108.54,47866,0,iOS,Chrome,159,0
848e3766-f731-465d-8d7d-5d70bc0f6d2e,B000160,177076e22fc63f09,84.16.144.200,54359,0,macOS,Chrome,349,0
495d8ec0-3f95-4596-9688-e59d629efe53,B000161,be6d1cb06deaa594,27.91.173.53,10444,1,Windows,Chrome,168,0
1f2fbb4e-39e6-4306-9f2c-96db0dd356b2,B000162,a205f7fc2e98bf89,12.61.59.72,85045,0,Android,Chrome,173,0
3896f139-94ec-4145-9975-581b05d0a7ea,B000163,82a1fa47c25aefc7,218.236.17.233,14140,1,iOS,Chrome,168,0
fe1cdf09-435b-4e3d-8bc4-9f63e84d4aed,B000164,838eb0c24667081f,61.170.195.66,50012,0,macOS,Chrome,222,0
69246b69-3250-46f2-8b48-bbaaa8a62cab,B000165,ad9c8a71d8067391,221.6.4.81,49815,0,macOS,Firefox,40,1
866d00f0-75fd-481f-852c-438c61501526,B000166,9f32e2436dd0db4a,28.101.130.202,17987,0,macOS,Firefox,54,1
91243bc6-972e-4422-a852-bcd2b9604ecf,B000167,7c1cea9fb7d11f34,239.213.209.32,92810,0,macOS,Edge,261,0
336531be-4e8c-4f89-a748-714dace49a53,B000168,663a911782b980ee,177.37.18.2,97617,0,iOS,Chrome,168,0
0e5b9d4b-3d2f-49c8-b527-038b717090a7,B000169,325ef7a80def0a75,93.46.238.182,29173,0,Windows,Chrome,762,0
12a0ce29-a158-47dd-a6fb-5b9f947d336f,B000170,552fa536fd1ef5a4,212.63.151.21,50418,0,Windows,Edge,563,0
b8464855-45c4-43df-9412-dc8d6aed2268,B000171,03ed3159d5a24b63,80.43.146.167,31963,1,Windows,Chrome,48,0
6dfdb8b4-ea54-48f8-b1fe-cf96ac82c033,B000172,6c6541813c0f9b88,156.218.50.140,21387,0,Windows,Edge,802,0
74da3a54-b31f-4f8e-9337-1f29f0041368,B000173,3b6d6b658837a7e0,236.38.92.99,19168,0,iOS,Chrome,383,0
d2feef79-15fd-4a4b-afa2-728dc66c6bcd,B000174,ba0ed7ce3f1d8050,16.162.47.84,19864,0,Windows,Safari,227,0
deee7f29-e6bc-43ed-9c70-ffe8a384aca3,B000175,ad9c8a71d8067391,102.120.213.235,4329,0,macOS,Firefox,313,0
0228a2b9-da11-451f-adbf-67f3f6fd988f,B000176,92a097e431349042,89.42.228.57,71748,0,iOS,Chrome,44,0
0f5fa564-ec3f-4be1-be52-12020c775ce3,B000177,ec3cf8201b986be4,34.156.236.65,64321,0,Windows,Edge,201,0
390e2a32-f0ea-469d-908d-3e89e301b4d2,B000178,45aa3fe4e1fcd167,138.186.133.157,32570,1,Windows,Chrome,53,0
1233a479-7361-4a43-a17a-f759c05e291b,B000179,ef6bd9846b50952c,18.8.253.25,70180,0,Android,Edge,1062,0
8683d02b-b7e5-4352-a129-58696b5a9014,B000180,e40c88093dd48bb1,35.36.81.165,61663,0,macOS,Safari,168,0
ee39362c-c360-47a1-86ba-7989e52dd9f2,B000181,a2b1228a0cb72fb4,154.151.242.161,50559,0,Windows,Safari,277,0
f1fbd5d7-bfc8-4857-ab2f-61fc19fd7b1e,B000182,66b99946a878ebfc,165.49.68.254,9455,0,macOS,Chrome,281,0
41f89a0f-9b29-4453-b333-2469413c5fb9,B000183,4bf723340233382d,122.87.99.28,19779,0,Android,Chrome,408,0
40439c47-a7e4-42ff-8a0d-dc25b2d39075,B000184,86b4b6af61c1ef6b,149.151.198.116,46126,0,Windows,Chrome,219,0
0cafe537-952c-45e3-a102-ab800966954a,B000185,9645177d3a628e8b,235.37.12.146,4984,0,Android,Edge,377,0
15be49d9-0ac1-4006-b20b-15be9b04fe80,B000186,ba0ed7ce3f1d8050,189.162.143.198,72601,0,Windows,Safari,1100,0
d05bccc5-bc4f-48f3-a2b2-7e24b930679c,B000187,ccb2742aa89ad40e,158.116.51.249,67534,0,Windows,Chrome,60,0
30b8dbea-248f-48e9-b739-f5afc5b68e58,B000188,45a89eddd17e11f7,78.9.98.11,90792,0,Windows,Edge,150,0
2b4933e4-2917-4101-b7d6-d433843e673e,B000189,9edd7104b7b241ff,120.138.228.83,92564,0,Windows,Chrome,440,0
4bbd39de-3b49-4c65-9dff-44e47960e3c3,B000190,c78e898eedc2dd13,55.96.190.112,85030,0,macOS,Chrome,420,0
943518c7-ec8f-4d80-bc83-cdf9d8b65fcc,B000191,b9b50713b1d724c9,7.104.153.95,70284,0,Windows,Chrome,42,1
edd301a4-2d19-422d-999c-561071b54585,B000192,48f36339f5cdd886,82.106.156.53,28847,0,Windows,Chrome,51,0
6dba96fb-c7f7-45aa-90ea-b803b3de40b2,B000193,71261de8818805bc,91.59.141.245,64931,0,Windows,Chrome,500,0
77b73507-7c2b-48a6-b503-06f066583fed,B000194,56225b2be020b0ef,75.93.227.60,4049,0,Android,Safari,216,0
560d40fc-636e-4261-b80e-69f2abc56283,B000195,df91f823487d0e94,63.7.70.10,68344,0,Android,Chrome,359,0
2291a235-d252-4198-8b0d-c05ee4ccdda7,B000196,317060c97c857c42,171.23.138.6,57153,0,Windows,Chrome,117,0
da27fad2-946f-4373-a8c8-cd227b6c1eac,B000197,79a4581a3cf25974,20.95.216.43,27128,0,Windows,Chrome,144,0
95ba9107-38e9-4a6c-bc68-afdd57ad38f3,B000198,eb6ddf0d55bec73b,237.184.44.220,31882,1,Windows,Chrome,130,0
865da724-4745-4222-b358-aa18003cace6,B000199,92a097e431349042,89.42.228.57,67535,0,iOS,Chrome,41,0
4d1e814c-f2cc-41ff-b254-0a9fabb2edc7,B000200,6cb39bcdbd22260a,9.81.98.139,34933,1,macOS,Safari,946,0
94fb1743-a888-4eef-9272-18de11bef342,B000201,af736512cfd9fa1f,173.163.35.99,74332,0,Android,Chrome,350,0
66fadafd-02ad-4582-abda-2ad37b741e78,B000202,27b64a8f16ce9464,170.160.174.132,51397,0,iOS,Chrome,464,0
1f2489d0-fd2c-4e19-9518-6c7887bb1609,B000203,5719b210261e8694,90.87.141.164,52610,0,Android,Chrome,308,0
