booking_id,fraud_label,fraud_reason,oval1_score,oval2_score,oval3_score,max_score
B000119,0,legit,0.00012489245273172855,1.7862201957541401e-06,3.968815872212872e-05,0.00012489245273172855
B000120,0,legit,0.00012504363257903606,3.9656001149523945e-07,1.8589133105706424e-05,0.00012504363257903606
B000121,0,legit,0.00012503204925451428,2.736858277785359e-07,8.471702130918857e-06,0.00012503204925451428
B000122,0,legit,0.0001249915367225185,3.221656754703872e-07,1.1147842087666504e-05,0.0001249915367225185
B000123,0,legit,0.0001252465444849804,2.6473639081814326e-05,1.4653614016424399e-05,0.0001252465444849804
B000124,1,burst/automation pattern in activity,0.00012491410598158836,8.594720952714852e-07,2.7884567316505127e-05,0.00012491410598158836
B000125,0,legit,0.00012498280557338148,2.5330479047624976e-07,1.1865879969263915e-05,0.00012498280557338148
B000126,0,legit,0.00012494482507463545,8.698306373844389e-06,2.7787087674369104e-05,0.00012494482507463545
B000127,0,legit,0.00012498554133344442,3.592435291466245e-07,1.5304269254556857e-05,0.00012498554133344442
B000128,1,shared infra across multiple fraud users,0.0001249095075763762,2.512813352950616e-07,1.175510260509327e-05,0.0001249095075763762
B000129,0,legit,0.00012540417083073407,0.0002323950466234237,0.001780314021743834,0.001780314021743834
B000130,0,legit,0.00012505202903412282,4.7552745741086255e-07,5.26343792444095e-05,0.00012505202903412282
B000131,0,legit,0.00012506238999776542,2.428478865112993e-06,0.00011369157437002286,0.00012506238999776542
B000132,0,legit,0.000125073769595474,1.3206288258515997e-06,1.6268197214230895e-05,0.000125073769595474
B000133,0,legit,0.00012496105046011508,1.123970605476643e-06,1.3015845979680307e-05,0.00012496105046011508
B000134,0,legit,0.00012505962513387203,6.633800921918009e-07,4.1561073885532096e-05,0.00012505962513387203
B000135,1,credit bustout: high value international + high loss,0.0001251479989150539,8.485617399855983e-07,2.5984789317590185e-05,0.0001251479989150539
B000136,0,legit,0.0001248274347744882,2.9311200933079817e-07,1.4686414033349138e-05,0.0001248274347744882
B000137,0,legit,0.00012489747314248234,4.2684189338615397e-07,2.732751272560563e-05,0.00012489747314248234
B000138,0,legit,0.00012495848932303488,2.6299090905013145e-07,1.278355557587929e-05,0.00012495848932303488
B000139,0,legit,0.0001250267814612016,3.271191530984652e-07,3.0844883440295234e-05,0.0001250267814612016
B000140,1,user has abnormally high cancellation rate,0.0001244945451617241,9.588888133293949e-06,0.0009953320259228349,0.0009953320259228349
B000141,1,burst/automation pattern in activity,0.00012504550977610052,2.477813723089639e-07,3.519609526847489e-05,0.00012504550977610052
B000142,0,legit,0.00012490255176089704,3.399224226541264e-07,1.0467036190675572e-05,0.00012490255176089704
B000143,0,legit,0.00012489331129472703,5.029511953580368e-07,6.374155054800212e-05,0.00012489331129472703
B000144,0,legit,0.00012499226431827992,6.606624651794846e-07,9.685117402113974e-05,0.00012499226431827992
B000145,0,legit,0.00012515038542915136,1.4808888408879284e-05,1.8078260836773552e-05,0.00012515038542915136
B000146,0,legit,0.00012488776701502502,1.0066277127407375e-06,1.7782749637262896e-05,0.00012488776701502502
B000147,0,legit,0.00012498728756327182,0.00018695564358495176,0.0010588424047455192,0.0010588424047455192
B000148,0,legit,0.0001253904338227585,6.18249032413587e-05,1.0234673936793115e-05,0.0001253904338227585
B000149,1,user has abnormally high cancellation rate,0.0001247738691745326,0.00020673760445788503,0.0014188189525157213,0.0014188189525157213
B000150,0,legit,0.00012497015995904803,1.5413079381687567e-06,2.709340515139047e-05,0.00012497015995904803
B000151,0,legit,0.0001249176129931584,5.120825790072558e-07,2.863375084416475e-05,0.0001249176129931584
B000152,0,legit,0.00012535318091977388,0.00010834159184014425,2.7042273359256797e-05,0.00012535318091977388
B000153,0,legit,0.00012608668475877494,8.243117918027565e-06,1.174307817564113e-05,0.00012608668475877494
B000154,0,legit,0.00012506019265856594,2.9255775757519586e-07,9.900202712742612e-06,0.00012506019265856594
B000155,0,legit,0.00012500501179601997,6.236110493773594e-05,0.000410350039601326,0.000410350039601326
B000156,0,legit,0.00012455540127120912,8.284425348392688e-06,0.0006609932170249522,0.0006609932170249522
B000157,0,legit,0.0001249907654710114,4.419786705511797e-07,1.2110342140658759e-05,0.0001249907654710114
B000158,0,legit,0.0001249649067176506,3.436607869389263e-07,9.632892033550888e-05,0.0001249649067176506
B000159,0,legit,0.00012490652443375438,1.5690346799601684e-06,1.830779183364939e-05,0.00012490652443375438
B000160,0,legit,0.00012504290498327464,1.8807925243891077e-06,1.0344300790166017e-05,0.00012504290498327464
B000161,1,new device/ip + short lead time,0.00012498516298364848,2.6299090905013145e-07,9.560268154018559e-06,0.00012498516298364848
B000162,0,legit,0.000125540595036,3.922401083400473e-05,5.717984095099382e-05,0.000125540595036
B000163,0,legit,0.00012497362331487238,3.9656001149523945e-07,2.4476648832205683e-05,0.00012497362331487238
B000164,0,legit,0.0001249491615453735,1.1802372910096892e-06,1.9630602764664218e-05,0.0001249491615453735
B000165,1,shared infra across multiple fraud users,0.00012491384404711425,2.6299090905013145e-07,1.005231843009824e-05,0.00012491384404711425
B000166,1,shared infra across multiple fraud users,0.00012498529395088553,5.945398129370005e-07,0.00013046126696281135,0.00013046126696281135
B000167,0,legit,0.00012534382403828204,5.381925802794285e-05,2.4230019334936514e-05,0.00012534382403828204
B000168,0,legit,0.0001249647029908374,1.1191964404133614e-06,1.591054751770571e-05,0.0001249647029908374
B000169,0,legit,0.0001249373162863776,2.9255775757519586e-07,8.701362276042346e-06,0.0001249373162863776
B000170,0,legit,0.00012485765910241753,3.221656754703872e-07,2.0318379029049538e-05,0.00012485765910241753
B000171,1,new user with risky infra + abnormal velocity,0.00012490600056480616,2.344867198189604e-06,4.202948184683919e-05,0.00012490600056480616
B000172,0,legit,0.00012493401300162077,5.120825790072558e-07,3.136697705485858e-05,0.00012493401300162077
B000173,0,legit,0.00012496381532400846,2.918968220910756e-06,2.352612318645697e-05,0.00012496381532400846
B000174,0,legit,0.00012504082405939698,7.014412517492019e-07,2.2527921828441322e-05,0.00012504082405939698
B000175,0,legit,0.00012497253192123026,1.2027275033688056e-06,0.0002206115605076775,0.0002206115605076775
B000176,1,user has abnormally high cancellation rate,0.00012436049291864038,4.132883987040259e-06,0.0012928281212225556,0.0012928281212225556
B000177,0,legit,0.00012444370076991618,0.01334573794156313,0.0018371668411418796,0.01334573794156313
B000178,1,credit bustout: high value international + high loss,0.000125295075122267,0.00041076430352404714,2.5882653062581085e-05,0.00041076430352404714
B000179,0,legit,0.00012498740397859365,1.126240817939106e-06,2.8135835236753337e-05,0.00012498740397859365
B000180,0,legit,0.00012488418724387884,3.566115992725827e-06,2.7438854885986075e-05,0.00012488418724387884
B000181,0,legit,0.00012512033572420478,6.959652978366648e-07,8.800076102488674e-06,0.00012512033572420478
B000182,0,legit,0.00012519148003775626,5.4369462304748595e-05,1.3804940863337833e-05,0.00012519148003775626
B000183,0,legit,0.00012498049181886017,7.192867883532017e-07,1.8478960555512458e-05,0.00012498049181886017
B000184,0,legit,0.0001250715577043593,2.708628983327799e-07,4.789056220033672e-06,0.0001250715577043593
B000185,0,legit,0.00012432210496626794,1.374608928017551e-06,0.0011485537979751825,0.0011485537979751825
B000186,0,legit,0.00012489338405430317,3.221656754703872e-07,2.0010218577226624e-05,0.00012489338405430317
B000187,0,legit,0.0001247766922460869,9.017364936880767e-05,0.0009428256307728589,0.0009428256307728589
B000188,0,legit,0.00012489341315813363,2.5123998170784034e-07,1.8483555322745815e-05,0.00012489341315813363
B000189,0,legit,0.0001250009227078408,4.346348987382953e-07,2.2390282538253814e-05,0.0001250009227078408
B000190,0,legit,0.00012495333794504404,3.4753387012642634e-07,1.131636236095801e-05,0.00012495333794504404
B000191,1,new device/ip + short lead time,0.00012431389768607914,0.014779596589505672,0.0026818006299436092,0.014779596589505672
B000192,1,user has abnormally high cancellation rate,0.00012469958164729178,8.188675565179437e-06,0.0004460097406990826,0.0004460097406990826
B000193,0,legit,0.0001253641239600256,5.614255496766418e-05,3.879690666508395e-06,0.0001253641239600256
B000194,0,legit,0.00012548001541290432,8.649410301586613e-05,2.6008432541857474e-05,0.00012548001541290432
B000195,0,legit,0.00012490988592617214,2.619760266497906e-07,1.5696223272243515e-05,0.00012490988592617214
B000196,0,legit,0.00012504967162385583,2.807225598644436e-07,7.23592575013754e-06,0.00012504967162385583
B000197,0,legit,0.00012475773110054433,5.120825790072558e-07,2.579052306828089e-05,0.00012475773110054433
B000198,1,shared infra across multiple fraud users,0.00012513395631685853,0.00011353613081155345,0.0005126370233483613,0.0005126370233483613
B000199,1,user has abnormally high cancellation rate,0.0001247272448381409,9.664162644185126e-05,0.0011198465945199132,0.0011198465945199132
B000200,0,legit,0.00012506169150583446,2.1740831925853854e-06,2.2885062207933515e-05,0.00012506169150583446
B000201,0,legit,0.00012486080231610686,3.9031283449730836e-07,1.940705806191545e-05,0.00012486080231610686
B000202,0,legit,0.00012513854017015547,4.346348987382953e-07,1.859362964751199e-05,0.00012513854017015547
B000203,0,legit,0.00012540032912511379,0.00010835155262611806,3.3969532523769885e-05,0.00012540032912511379
B000204,1,new device/ip + short lead time,0.00012499433069024235,4.2684189338615397e-07,2.8930913686053827e-05,0.00012499433069024235
B000205,0,legit,0.00012512941611930728,9.294275514548644e-05,1.4315875887405127e-05,0.00012512941611930728
B000206,0,legit,0.0001254070084542036,4.06802209909074e-05,1.6144838809850626e-05,0.0001254070084542036
B000207,0,legit,0.00012492324458435178,8.871069439919665e-06,4.971153612132184e-05,0.00012492324458435178
B000208,0,legit,0.0001250491914106533,9.289327863371e-06,0.00014846645353827626,0.00014846645353827626
B000209,0,legit,0.00012506291386671364,1.3194703569752164e-06,1.3618198863696307e-05,0.00012506291386671364
B000210,0,legit,0.00012484414037317038,1.582019763191056e-06,2.654052514117211e-05,0.00012484414037317038
B000211,0,legit,0.00012495176633819938,6.523098363686586e-07,1.5119492672965862e-05,0.00012495176633819938
B000212,0,legit,0.00012489725486375391,1.933512749019428e-06,2.5046978407772258e-05,0.00012489725486375391
B000213,0,legit,0.0001248915505129844,3.399224226541264e-07,1.2933736798004247e-05,0.0001248915505129844
B000214,1,shared infra across multiple fraud users,0.00012494606198742986,3.610531393860583e-07,1.559028896735981e-05,0.00012494606198742986
B000215,0,legit,0.00012494160910136998,4.6215933480198146e-07,2.1170844775042497e-05,0.00012494160910136998
B000216,0,legit,0.0001250165660167113,1.2575396795000415e-06,1.4770335837965831e-05,0.0001250165660167113
B000217,0,legit,0.00012528598017524928,7.843489584047347e-05,1.9646566215669736e-05,0.00012528598017524928
B000218,0,legit,0.00012501367018558085,2.6299090905013145e-07,3.2256309623335255e-06,0.00012501367018558085
B000219,0,legit,0.00012499160948209465,4.4581284441846947e-07,1.4631938938691746e-05,0.00012499160948209465
B000220,0,legit,0.0001249669585376978,2.512813352950616e-07,8.940683983382769e-06,0.0001249669585376978
B000221,0,legit,0.0001247687905561179,9.845339081948623e-05,0.001322736032307148,0.001322736032307148
B000222,0,legit,0.00012504012556746602,6.658290772065811e-07,1.2920409972139169e-05,0.00012504012556746602
B000223,0,legit,0.00012498426076490432,2.811906938404718e-07,8.653705663164146e-06,0.00012498426076490432
B000224,0,legit,0.0001248926855623722,6.523098363686586e-07,2.0382096408866346e-05,0.0001248926855623722
B000225,0,legit,0.0001250390341738239,5.743101496591407e-07,7.941500371089205e-06,0.0001250390341738239
B000226,0,legit,0.00012508430518209934,3.5334369385964237e-07,7.761414053675253e-06,0.00012508430518209934
B000227,0,legit,0.00012534363486338407,2.724509613472037e-05,7.847930100979283e-05,0.00012534363486338407
B000228,0,legit,0.0001249593187822029,4.2684189338615397e-07,1.761605017236434e-05,0.0001249593187822029
B000229,0,legit,0.0001249458728125319,5.110562142363051e-07,1.414121470588725e-05,0.0001249458728125319
B000230,0,legit,0.0001250030327355489,9.518294632471225e-07,1.072848044714192e-05,0.0001250030327355489
B000231,0,legit,0.00012501327728386968,8.697603334439918e-06,3.4157044865423813e-05,0.00012501327728386968
B000232,0,legit,0.00012495917326305062,4.2684189338615397e-07,2.4419332476099953e-05,0.00012495917326305062
B000233,0,legit,0.00012499124568421394,5.120825790072558e-07,2.5553812520229258e-05,0.00012499124568421394
B000234,0,legit,0.00012493181566242129,6.658290772065811e-07,1.9090275600319728e-05,0.00012493181566242129
B000235,0,legit,0.00012494630936998874,1.2054823628204758e-06,4.1600065742386505e-05,0.00012494630936998874
B000236,0,legit,0.00012501180754043162,1.3175322237657383e-06,1.078354489436606e-05,0.00012501180754043162
B000237,0,legit,0.0001250317000085488,2.570911590282776e-07,4.676199750974774e-06,0.0001250317000085488
B000238,0,legit,0.00012507988139986992,2.4722260150156217e-07,1.9911118215532042e-05,0.00012507988139986992
B000239,1,shared infra across multiple fraud users,0.0001250008645001799,2.570911590282776e-07,6.578532065759646e-06,0.0001250008645001799
B000240,0,legit,0.00012498874275479466,6.183946652527084e-07,9.126078657573089e-05,0.00012498874275479466
B000241,0,legit,0.00012499785225372761,2.6774353045766475e-07,3.997964449808933e-05,0.00012499785225372761
B000242,0,legit,0.00012503558536991477,2.6299090905013145e-07,8.210507076000795e-06,0.00012503558536991477
B000243,0,legit,0.00012500258162617683,3.610531393860583e-07,1.661053829593584e-05,0.00012500258162617683
B000244,0,legit,0.000124958241940476,3.458918342857942e-07,1.7279295207117684e-05,0.000124958241940476
B000245,0,legit,0.00012494986003730446,3.9656001149523945e-07,1.6936519386945292e-05,0.00012494986003730446
B000246,0,legit,0.00012496209819801152,3.6494472510639753e-07,1.5754771084175445e-05,0.00012496209819801152
B000247,0,legit,0.0001245784224011004,2.9650946089532226e-06,0.001354516833089292,0.001354516833089292
B000248,0,legit,0.00012500448792707175,3.610531393860583e-07,9.998425412049983e-06,0.00012500448792707175
B000249,1,new device/ip + short lead time,0.0001252096553798765,0.00010596052015898749,0.0006438529235310853,0.0006438529235310853
B000250,0,legit,0.00012501147284638137,1.045622184392414e-06,1.0315333383914549e-05,0.00012501147284638137
B000251,0,legit,0.00012495416740421206,8.485617399855983e-07,2.279294676554855e-05,0.00012495416740421206
B000252,0,legit,0.0001249940978595987,2.570911590282776e-07,1.1359275958966464e-05,0.0001249940978595987
B000253,0,legit,0.00012484699254855514,1.5226503364829114e-06,0.00012154143041698262,0.00012484699254855514
B000254,0,legit,0.00012494588736444712,2.512813352950616e-07,1.180138406198239e-05,0.00012494588736444712
B000255,0,legit,0.00012496150156948715,2.570911590282776e-07,1.1936797818634659e-05,0.00012496150156948715
B000256,1,new device/ip + short lead time,0.00012494811380747706,2.730321284616366e-07,1.45659441841417e-05,0.00012494811380747706
B000257,0,legit,0.0001250278583029285,3.227343540856964e-06,1.3649423635797575e-05,0.0001250278583029285
B000258,0,legit,0.00012525514466688037,7.168047773120634e-07,8.403991523664445e-05,0.00012525514466688037
B000259,0,legit,0.00012485941988416016,2.048179339908529e-06,1.913234154926613e-05,0.00012485941988416016
B000260,0,legit,0.0001251743087777868,2.4549133740947582e-05,9.604999650036916e-05,0.0001251743087777868
B000261,0,legit,0.00012516396236605942,9.941282769432291e-06,7.414779247483239e-06,0.00012516396236605942
B000262,0,legit,0.00012501401943154633,2.570911590282776e-07,6.933187250979245e-06,0.00012501401943154633
B000263,0,legit,0.00012550150859169662,5.2281222451711074e-05,0.00012214852904435247,0.00012550150859169662
